temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,conditions_Clear,conditions_Overcast,conditions_Partly_cloudy,conditions_Rain_overcast,conditions_Rain_partly_cloudy,conditions_Snow_overcast,conditions_Snow_rain_overcast,preciptype_no_precipitation,preciptype_rain,preciptype_rain_and_snow,preciptype_snow
66.8,66.8,63.9,90.4,0.017,100,0.0,0.0,6.9,32.0,1017.4,100.0,8.3,0.0,0,0,0,0,1,0,0,0,0,1,0,0
62.8,62.8,54.0,72.87,0.0,0,0.0,0.0,5.9,93.0,1022.6,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
61.9,61.9,53.9,74.95,0.0,0,0.0,0.0,4.3,105.0,1022.5,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.6,61.6,53.8,75.54,0.0,0,0.0,0.0,4.7,107.0,1022.3,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.7,60.7,53.8,77.96,0.0,0,0.0,0.0,3.4,81.0,1021.9,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.5,61.5,53.8,75.74,0.0,0,0.0,0.0,5.5,100.0,1021.5,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.6,60.6,53.8,78.39,0.0,0,0.0,0.0,5.5,98.0,1021.5,37.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.7,60.7,53.8,78.22,0.0,0,0.0,0.0,3.4,98.0,1021.6,80.1,9.9,7.5,0,0,0,1,0,0,0,0,1,0,0,0
60.0,60.0,55.0,83.53,0.0,0,0.0,0.0,4.8,65.0,1021.7,37.1,9.9,16.0,0,0,0,1,0,0,0,0,1,0,0,0
63.7,63.7,55.2,73.75,0.0,0,0.0,0.0,5.7,108.0,1021.7,80.1,9.9,94.0,1,0,0,1,0,0,0,0,1,0,0,0
66.7,66.7,56.1,68.79,0.0,0,0.0,0.0,4.7,109.0,1021.7,80.1,9.9,253.0,3,0,0,1,0,0,0,0,1,0,0,0
73.0,73.0,58.0,59.38,0.0,0,0.0,0.0,6.9,99.0,1021.4,55.4,9.9,513.0,5,0,0,1,0,0,0,0,1,0,0,0
77.0,77.0,58.9,53.61,0.0,0,0.0,0.0,6.9,55.0,1021.5,55.4,9.9,531.0,5,0,0,1,0,0,0,0,1,0,0,0
79.1,79.1,58.9,50.09,0.0,0,0.0,0.0,9.1,100.0,1021.1,67.9,9.9,499.0,5,0,0,1,0,0,0,0,1,0,0,0
80.0,80.0,60.7,51.95,0.0,0,0.0,0.0,8.4,105.0,1020.8,94.4,9.9,470.0,5,0,1,0,0,0,0,0,1,0,0,0
80.0,80.0,61.9,54.12,0.0,0,0.0,0.0,8.9,109.0,1020.4,99.0,9.9,488.0,5,0,1,0,0,0,0,0,1,0,0,0
79.9,79.9,62.7,55.84,0.0,0,0.0,0.0,6.0,116.0,1020.0,99.9,9.9,269.0,3,0,1,0,0,0,0,0,1,0,0,0
79.0,79.0,62.9,57.97,0.0,0,0.0,0.0,8.8,131.0,1019.6,75.0,9.9,290.0,3,0,0,1,0,0,0,0,1,0,0,0
78.1,78.1,64.2,62.43,0.0,0,0.0,0.0,9.1,139.0,1019.2,91.4,9.9,206.0,2,0,1,0,0,0,0,0,1,0,0,0
76.9,76.9,64.2,64.96,0.0,0,0.0,0.0,8.1,149.0,1019.1,94.9,9.9,146.0,1,0,1,0,0,0,0,0,1,0,0,0
76.8,76.8,65.1,67.2,0.0,0,0.0,0.0,6.9,132.0,1018.7,90.1,9.9,70.0,1,0,1,0,0,0,0,0,1,0,0,0
75.6,75.6,65.1,69.98,0.0,0,0.0,0.0,10.9,114.0,1018.2,98.8,9.9,16.0,0,0,1,0,0,0,0,0,1,0,0,0
73.9,73.9,66.0,76.35,0.0,0,0.0,0.0,6.6,137.0,1018.7,98.8,9.9,2.0,0,0,1,0,0,0,0,0,1,0,0,0
73.8,73.8,66.0,76.6,0.0,0,0.0,0.0,7.5,150.0,1018.8,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
73.0,73.0,66.0,78.71,0.0,0,0.0,0.0,5.5,164.0,1018.7,99.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
62.1,62.1,58.9,89.17,0.0,0,0.0,0.0,0.1,357.0,1019.9,32.3,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
62.0,62.0,57.7,85.64,0.0,0,0.0,0.0,3.1,121.0,1020.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
59.9,59.9,56.8,89.26,0.0,0,0.0,0.0,4.3,129.0,1020.2,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
58.8,58.8,55.8,89.71,0.0,0,0.0,0.0,3.4,120.0,1020.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
57.8,57.8,55.0,90.44,0.0,0,0.0,0.0,0.0,357.0,1020.7,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
56.8,56.8,53.8,89.74,0.0,0,0.0,0.0,3.3,106.0,1020.9,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
56.0,56.0,53.8,92.27,0.0,0,0.0,0.0,4.3,102.0,1021.8,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
56.0,56.0,52.1,86.69,0.0,0,0.0,0.0,0.0,0.0,1022.6,0.0,9.9,7.0,0,1,0,0,0,0,0,0,1,0,0,0
57.0,57.0,54.0,89.54,0.0,0,0.0,0.0,4.3,101.0,1023.5,24.6,9.9,23.0,0,0,0,1,0,0,0,0,1,0,0,0
63.1,63.1,56.1,78.08,0.0,0,0.0,0.0,3.5,90.0,1023.4,24.6,9.9,95.0,1,0,0,1,0,0,0,0,1,0,0,0
66.9,66.9,57.9,72.7,0.0,0,0.0,0.0,10.1,100.0,1023.6,24.6,9.9,430.0,4,0,0,1,0,0,0,0,1,0,0,0
70.2,70.2,57.8,64.91,0.0,0,0.0,0.0,9.1,92.0,1023.8,25.7,9.9,605.0,6,0,0,1,0,0,0,0,1,0,0,0
73.1,73.1,57.7,58.5,0.0,0,0.0,0.0,6.4,82.0,1023.6,24.6,9.9,711.0,7,0,0,1,0,0,0,0,1,0,0,0
74.9,74.9,56.8,53.29,0.0,0,0.0,0.0,10.2,73.0,1023.1,24.9,9.9,805.0,8,0,0,1,0,0,0,0,1,0,0,0
75.1,75.1,52.2,44.94,0.0,0,0.0,0.0,9.0,62.0,1023.0,24.9,9.9,521.0,5,0,0,1,0,0,0,0,1,0,0,0
75.9,75.9,53.2,45.23,0.0,0,0.0,0.0,12.3,99.0,1022.5,33.4,9.9,547.0,5,0,0,1,0,0,0,0,1,0,0,0
75.9,75.9,54.9,48.23,0.0,0,0.0,0.0,11.2,64.0,1022.1,24.6,9.9,505.0,5,0,0,1,0,0,0,0,1,0,0,0
75.9,75.9,55.0,48.28,0.0,0,0.0,0.0,8.2,87.0,1022.0,27.0,9.9,262.0,3,0,0,1,0,0,0,0,1,0,0,0
74.9,74.9,55.0,49.86,0.0,0,0.0,0.0,9.0,72.0,1021.9,24.9,9.9,65.0,1,0,0,1,0,0,0,0,1,0,0,0
73.8,73.8,55.9,53.59,0.0,0,0.0,0.0,8.2,79.0,1021.9,24.6,9.9,22.0,0,0,0,1,0,0,0,0,1,0,0,0
69.6,69.6,56.6,63.22,0.0,0,0.0,0.0,8.0,89.0,1022.1,24.6,9.9,5.0,0,0,0,1,0,0,0,0,1,0,0,0
67.6,67.6,57.4,69.85,0.0,0,0.0,0.0,6.0,98.0,1022.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
64.0,64.0,57.4,79.13,0.0,0,0.0,0.0,5.0,45.0,1022.6,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
62.9,62.9,56.6,79.98,0.0,0,0.0,0.0,4.7,72.0,1022.4,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
67.8,67.8,65.7,92.83,0.0,0,0.0,0.0,3.6,200.0,1005.2,90.0,8.3,0.0,0,0,0,1,0,0,0,0,1,0,0,0
68.9,68.9,65.7,89.55,0.0,0,0.0,0.0,6.8,189.0,1004.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
68.8,68.8,64.8,87.07,0.0,0,0.0,0.0,5.8,219.0,1003.8,100.0,9.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
66.0,66.0,63.1,90.17,0.105,100,0.0,0.0,12.3,223.0,1003.5,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
65.6,65.6,63.6,93.31,0.016,100,0.0,0.0,8.6,229.0,1002.8,100.0,9.6,0.0,0,0,0,0,1,0,0,0,0,1,0,0
62.0,62.0,60.1,93.36,0.105,100,0.0,0.0,10.9,321.0,1002.3,100.0,8.8,0.0,0,0,0,0,1,0,0,0,0,1,0,0
62.0,62.0,59.9,92.89,0.008,100,0.0,0.0,8.1,300.0,1002.4,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
60.2,60.2,58.8,95.02,0.006,100,0.0,0.0,9.3,309.0,1002.3,100.0,7.0,0.4,0,0,0,0,1,0,0,0,0,1,0,0
58.9,58.9,56.9,93.1,0.019,100,0.0,0.0,9.1,291.0,1003.4,100.0,6.9,7.0,0,0,0,0,1,0,0,0,0,1,0,0
58.9,58.9,56.8,92.72,0.078,100,0.0,0.0,3.5,327.0,1002.8,100.0,5.3,7.0,0,0,0,0,1,0,0,0,0,1,0,0
57.9,57.9,56.0,93.15,0.064,100,0.0,0.0,9.1,273.0,1003.0,100.0,8.8,26.0,0,0,0,0,1,0,0,0,0,1,0,0
57.9,57.9,55.0,90.19,0.001,100,0.0,0.0,11.8,270.0,1003.8,100.0,8.8,28.0,0,0,0,0,1,0,0,0,0,1,0,0
57.0,57.0,53.9,89.38,0.0,0,0.0,0.0,12.9,280.0,1004.3,100.0,8.7,69.0,1,0,1,0,0,0,0,0,1,0,0,0
58.0,58.0,52.0,80.42,0.0,0,0.0,0.0,17.7,281.0,1004.6,89.1,9.9,100.0,1,0,0,1,0,0,0,0,1,0,0,0
57.9,57.9,51.0,77.73,0.0,0,0.0,0.0,17.2,272.0,1005.4,90.0,9.9,74.0,1,0,0,1,0,0,0,0,1,0,0,0
57.9,57.9,49.9,74.65,0.0,0,0.0,0.0,9.7,261.0,1006.0,90.0,9.9,97.0,1,0,0,1,0,0,0,0,1,0,0,0
59.0,59.0,46.3,62.85,0.0,0,0.0,0.0,15.3,299.0,1007.0,89.1,9.9,113.0,1,0,0,1,0,0,0,0,1,0,0,0
61.0,61.0,46.1,58.14,0.0,0,0.0,0.0,13.8,273.0,1007.4,85.7,9.9,122.0,1,0,0,1,0,0,0,0,1,0,0,0
57.8,57.8,45.0,62.28,0.0,0,0.0,0.0,9.5,279.0,1007.9,88.9,9.9,19.0,0,0,0,1,0,0,0,0,1,0,0,0
56.8,56.8,44.1,62.31,0.0,0,0.0,0.0,9.7,270.0,1008.6,89.1,9.9,5.0,0,0,0,1,0,0,0,0,1,0,0,0
56.8,56.8,44.1,62.59,0.0,0,0.0,0.0,14.9,272.0,1009.5,53.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
55.9,55.9,44.8,66.21,0.0,0,0.0,0.0,14.1,289.0,1010.0,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
55.0,55.0,43.2,64.41,0.0,0,0.0,0.0,13.7,280.0,1010.7,99.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
53.9,53.9,44.1,69.47,0.0,0,0.0,0.0,10.3,288.0,1010.7,99.4,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
37.1,29.8,30.8,77.91,0.0,0,0.0,0.27,10.3,279.0,1017.1,89.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.1,30.9,29.1,72.65,0.0,0,0.0,0.24,8.3,270.0,1017.0,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.9,29.5,28.1,67.67,0.0,0,0.0,0.2,13.6,278.0,1017.4,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
37.9,29.7,28.0,67.09,0.0,0,0.0,0.17,13.6,287.0,1017.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
38.0,31.2,27.1,64.57,0.0,0,0.0,0.13,9.8,269.0,1017.3,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
38.0,30.8,28.1,67.37,0.0,0,0.0,0.1,10.7,270.0,1017.7,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.8,30.7,28.1,67.84,0.0,0,0.0,0.07,10.3,261.0,1018.3,99.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
37.9,29.6,29.0,70.09,0.0,0,0.0,0.03,13.6,270.0,1018.8,89.1,9.9,1.0,0,0,0,1,0,0,0,0,1,0,0,0
37.9,29.9,29.0,70.09,0.0,0,0.0,0.0,12.7,270.0,1019.7,89.1,9.9,16.0,0,0,0,1,0,0,0,0,1,0,0,0
38.0,30.2,29.0,69.67,0.0,0,0.0,0.0,12.5,270.0,1020.3,90.0,9.9,68.0,1,0,0,1,0,0,0,0,1,0,0,0
39.7,32.2,28.1,62.99,0.0,0,0.0,0.0,12.7,270.0,1020.7,89.1,9.9,219.0,2,0,0,1,0,0,0,0,1,0,0,0
41.1,35.1,27.0,56.8,0.0,0,0.0,0.0,9.9,270.0,1020.7,50.6,9.9,178.0,2,0,0,1,0,0,0,0,1,0,0,0
43.1,36.1,26.8,52.41,0.0,0,0.0,0.0,13.8,245.0,1020.1,45.7,9.9,192.0,2,0,0,1,0,0,0,0,1,0,0,0
43.2,36.6,26.9,52.31,0.0,0,0.0,0.0,12.9,273.0,1020.1,33.5,9.9,444.0,4,0,0,1,0,0,0,0,1,0,0,0
44.1,37.3,26.9,50.44,0.0,0,0.0,0.0,14.4,238.0,1020.4,90.0,9.9,292.0,3,0,0,1,0,0,0,0,1,0,0,0
44.8,38.5,26.9,49.26,0.0,0,0.0,0.0,13.1,236.0,1020.6,90.0,9.9,99.0,1,0,0,1,0,0,0,0,1,0,0,0
43.0,36.9,26.1,50.99,0.0,0,0.0,0.0,11.2,234.0,1021.3,55.0,9.9,52.0,1,0,0,1,0,0,0,0,1,0,0,0
40.8,36.3,25.3,53.53,0.0,0,0.0,0.0,6.8,234.0,1021.5,54.0,9.9,20.0,0,0,0,1,0,0,0,0,1,0,0,0
39.5,36.3,25.3,56.33,0.0,0,0.0,0.0,4.6,257.0,1022.1,55.4,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
39.4,36.1,26.2,58.75,0.0,0,0.0,0.0,4.6,141.0,1022.1,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
39.1,39.1,26.9,61.35,0.0,0,0.0,0.0,0.0,357.0,1022.3,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.4,35.4,29.5,72.95,0.0,0,0.0,0.0,3.0,146.0,1022.3,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
36.5,32.0,29.5,75.6,0.0,0,0.0,0.0,5.5,130.0,1022.1,82.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
36.5,31.9,28.8,73.23,0.0,0,0.0,0.0,5.6,117.0,1021.9,89.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
56.7,56.7,34.4,42.86,0.0,0,0.0,0.0,17.6,200.0,1014.9,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
58.6,58.6,31.3,35.44,0.0,0,0.0,0.0,18.5,199.0,1014.1,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
58.6,58.6,30.5,34.25,0.0,0,0.0,0.0,13.2,187.0,1013.4,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
58.5,58.5,30.3,34.08,0.0,0,0.0,0.0,13.2,199.0,1012.9,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
59.6,59.6,29.5,31.78,0.0,0,0.0,0.0,15.3,199.0,1011.5,15.8,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
60.1,60.1,32.1,34.67,0.0,0,0.0,0.0,18.2,210.0,1010.8,80.7,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.9,60.9,33.5,35.5,0.0,0,0.0,0.0,19.7,202.0,1010.2,44.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.0,61.0,33.4,35.38,0.0,0,0.0,0.0,21.9,210.0,1010.0,89.4,9.9,1.0,0,0,0,1,0,0,0,0,1,0,0,0
60.1,60.1,34.4,38.03,0.0,0,0.0,0.0,20.7,202.0,1009.5,85.5,9.9,16.0,0,0,0,1,0,0,0,0,1,0,0,0
61.0,61.0,36.4,39.86,0.0,0,0.0,0.0,22.1,211.0,1009.3,99.9,9.9,60.0,1,0,1,0,0,0,0,0,1,0,0,0
61.9,61.9,41.2,46.47,0.0,0,0.0,0.0,26.2,210.0,1008.8,90.0,9.9,73.0,1,0,0,1,0,0,0,0,1,0,0,0
62.7,62.7,45.0,52.37,0.0,0,0.0,0.0,24.2,219.0,1008.2,90.0,9.9,82.0,1,0,0,1,0,0,0,0,1,0,0,0
62.8,62.8,47.1,56.54,0.0,0,0.0,0.0,22.7,210.0,1007.1,90.0,9.9,99.0,1,0,0,1,0,0,0,0,1,0,0,0
62.9,62.9,48.8,60.07,0.0,0,0.0,0.0,26.0,202.0,1006.2,90.0,9.9,82.0,1,0,0,1,0,0,0,0,1,0,0,0
62.8,62.8,50.0,62.94,0.0,0,0.0,0.0,24.2,220.0,1005.7,90.0,9.8,35.0,0,0,0,1,0,0,0,0,1,0,0,0
63.8,63.8,51.2,63.54,0.0,0,0.0,0.0,24.8,210.0,1005.0,90.0,9.9,37.0,0,0,0,1,0,0,0,0,1,0,0,0
63.8,63.8,51.2,63.51,0.0,0,0.0,0.0,25.1,220.0,1004.7,100.0,9.9,24.0,0,0,1,0,0,0,0,0,1,0,0,0
63.8,63.8,52.0,65.4,0.0,0,0.0,0.0,22.4,220.0,1004.7,99.0,9.9,6.0,0,0,1,0,0,0,0,0,1,0,0,0
59.1,59.1,52.1,77.57,0.0,0,0.0,0.0,26.2,248.0,1005.0,100.0,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0
57.8,57.8,50.9,77.97,0.017,100,0.0,0.0,31.6,249.0,1005.4,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
55.2,55.2,48.2,77.25,0.0,0,0.0,0.0,31.0,242.0,1006.6,46.3,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
52.0,52.0,41.1,66.26,0.0,0,0.0,0.0,30.8,240.0,1008.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
49.9,42.7,39.0,65.87,0.0,0,0.0,0.0,24.7,232.0,1009.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
47.1,38.5,36.2,65.7,0.0,0,0.0,0.0,27.4,243.0,1010.9,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
31.9,20.7,22.1,66.81,0.0,0,0.0,0.0,17.1,251.0,999.0,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
31.9,20.8,23.1,69.77,0.0,0,0.0,0.0,16.9,251.0,999.1,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
32.9,22.0,25.1,72.56,0.0,0,0.0,0.0,17.3,268.0,999.3,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.0,22.4,25.2,72.61,0.0,0,0.0,0.0,16.5,259.0,999.4,99.4,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.0,22.0,26.1,75.27,0.0,0,0.0,0.0,17.9,242.0,999.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.8,23.6,27.0,75.72,0.0,0,0.0,0.0,16.0,242.0,999.5,100.0,9.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.0,22.2,28.9,84.75,0.0,0,0.0,0.0,17.0,251.0,999.7,100.0,9.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.9,23.3,28.2,79.11,0.0,0,0.0,0.0,17.2,260.0,1000.5,100.0,9.8,1.9,0,0,1,0,0,0,0,0,1,0,0,0
33.9,23.9,28.1,79.33,0.0,0,0.0,0.0,15.3,260.0,1001.1,90.0,9.8,12.0,0,0,0,1,0,0,0,0,1,0,0,0
34.9,24.5,29.0,79.04,0.0,0,0.05,0.05,17.5,251.0,1002.0,90.0,9.8,56.0,1,0,0,1,0,0,0,0,1,0,0,0
35.9,24.9,29.1,76.23,0.0,0,0.05,0.1,20.7,261.0,1002.7,95.9,9.9,98.0,1,0,1,0,0,0,0,0,1,0,0,0
37.9,28.2,29.9,72.72,0.0,0,0.05,0.15,18.2,261.0,1003.0,89.1,9.9,194.0,2,0,0,1,0,0,0,0,1,0,0,0
39.0,29.8,28.3,65.35,0.0,0,0.05,0.2,17.3,261.0,1002.3,85.7,9.9,271.0,3,0,0,1,0,0,0,0,1,0,0,0
38.0,27.6,29.9,72.33,0.0,0,0.05,0.24,20.9,242.0,1002.3,90.0,9.9,273.0,3,0,0,1,0,0,0,0,1,0,0,0
37.9,28.8,29.1,70.35,0.0,0,0.05,0.29,16.2,251.0,1002.3,90.9,9.9,148.0,1,0,1,0,0,0,0,0,1,0,0,0
37.9,29.9,29.0,70.08,0.0,0,0.05,0.34,12.9,268.0,1002.7,100.0,9.9,94.0,1,0,1,0,0,0,0,0,1,0,0,0
37.1,29.3,28.2,69.93,0.0,0,0.05,0.39,11.9,242.0,1003.1,90.0,9.9,61.0,1,0,0,1,0,0,0,0,1,0,0,0
37.0,28.8,27.2,67.37,0.0,0,0.05,0.44,12.6,250.0,1003.5,90.0,9.9,21.0,0,0,0,1,0,0,0,0,1,0,0,0
35.9,27.5,27.1,70.18,0.0,0,0.05,0.49,12.5,242.0,1003.9,89.9,9.9,1.0,0,0,0,1,0,0,0,0,1,0,0,0
35.8,27.9,28.1,73.51,0.0,0,0.05,0.54,11.1,252.0,1004.2,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.8,28.3,28.1,73.56,0.0,0,0.05,0.59,10.2,251.0,1004.3,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.7,28.3,29.0,76.13,0.0,0,0.05,0.64,10.1,260.0,1004.0,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
34.8,27.2,29.1,79.23,0.0,0,0.05,0.68,10.1,260.0,1004.0,100.0,6.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.1,26.8,30.7,90.51,0.0,0,0.05,0.73,7.0,261.0,1003.8,100.0,4.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0
11.6,-1.5,2.9,67.47,0.0,0,0.02,10.79,10.0,269.0,1023.1,90.0,8.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
10.2,0.7,2.6,71.01,0.0,0,0.02,10.81,5.6,276.0,1024.3,25.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
8.2,-2.9,2.6,77.33,0.0,0,0.02,10.82,6.7,233.0,1024.8,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
6.1,-4.4,1.4,80.5,0.0,0,0.02,10.84,5.8,240.0,1025.3,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
7.5,-2.1,1.6,76.44,0.0,0,0.02,10.85,5.3,277.0,1026.0,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
7.8,-3.1,2.1,76.96,0.0,0,0.02,10.87,6.5,205.0,1027.6,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
8.9,8.9,3.1,76.84,0.0,0,0.02,10.88,0.7,339.0,1028.7,98.8,8.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
8.3,-1.6,3.4,79.72,0.0,0,0.02,10.9,5.7,186.0,1029.3,89.9,9.8,1.0,0,0,0,1,0,0,0,0,1,0,0,0
9.2,0.6,4.2,79.79,0.0,0,0.02,10.92,4.7,189.0,1030.1,90.0,9.9,32.0,0,0,0,1,0,0,0,0,1,0,0,0
10.4,1.9,5.2,79.21,0.0,0,0.0,10.89,4.8,198.0,1031.1,90.0,9.9,84.0,1,0,0,1,0,0,0,0,1,0,0,0
15.9,7.5,8.6,72.5,0.0,0,0.0,10.87,5.6,207.0,1030.6,24.6,9.9,97.0,1,0,0,1,0,0,0,0,1,0,0,0
20.7,11.8,7.9,57.03,0.0,0,0.0,10.84,7.1,254.0,1030.9,24.6,9.9,359.0,4,0,0,1,0,0,0,0,1,0,0,0
21.6,14.3,8.7,57.0,0.0,0,0.0,10.82,5.5,227.0,1030.9,24.6,9.9,642.0,6,0,0,1,0,0,0,0,1,0,0,0
21.8,9.7,8.7,56.62,0.0,0,0.0,10.79,12.4,209.0,1031.0,45.0,9.9,659.0,7,0,0,1,0,0,0,0,1,0,0,0
22.9,11.6,7.1,50.3,0.0,0,0.0,10.77,11.4,232.0,1031.1,2.4,9.9,444.0,4,1,0,0,0,0,0,0,1,0,0,0
21.8,9.2,7.9,54.66,0.0,0,0.0,10.75,13.4,233.0,1031.3,25.7,9.9,348.0,3,0,0,1,0,0,0,0,1,0,0,0
21.8,10.8,8.7,56.49,0.0,0,0.0,10.72,10.3,231.0,1031.8,56.0,9.9,220.0,2,0,0,1,0,0,0,0,1,0,0,0
20.9,12.3,8.7,58.71,0.0,0,0.0,10.7,6.8,215.0,1030.7,63.6,9.9,92.0,1,0,0,1,0,0,0,0,1,0,0,0
20.6,12.0,7.9,57.27,0.0,0,0.0,10.67,6.7,211.0,1031.2,86.0,9.9,16.0,0,0,0,1,0,0,0,0,1,0,0,0
19.9,13.5,8.8,61.52,0.0,0,0.0,10.65,4.5,221.0,1031.5,94.4,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
19.8,13.7,9.8,64.61,0.0,0,0.0,10.62,4.2,214.0,1031.5,98.1,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
19.6,14.8,9.9,65.37,0.0,0,0.0,10.6,3.3,217.0,1031.9,94.6,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
19.7,14.9,9.9,65.22,0.0,0,0.0,10.58,3.3,125.0,1031.9,90.1,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
18.8,11.4,9.9,67.65,0.0,0,0.0,10.55,5.2,111.0,1031.9,90.1,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
37.0,33.9,27.8,69.2,0.0,0,0.0,0.0,4.0,157.0,1017.2,29.2,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
35.0,35.0,26.3,70.3,0.0,0,0.0,0.0,0.4,1.0,1017.2,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
30.5,27.2,26.6,85.28,0.0,0,0.0,0.0,3.3,357.0,1017.5,88.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
30.6,30.6,26.8,85.63,0.0,0,0.0,0.0,0.0,360.0,1017.5,98.8,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.4,35.4,28.4,75.49,0.0,0,0.0,0.0,0.1,359.0,1017.8,99.9,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
